Ecosystem,Namespace,Name,Version,ExecutedCommands,Imports,MaliciousFileNames,Behavior,RemoteIPs,MetadataIPs,C2_IPs,C2_Domains,MD5,SHA1,SHA256,PackageMD5,PackageSHA1,PackageSHA256,MalwareFileSHA256,TarballSHA512,NpmIntegrity,Source,EvidenceType,Confidence,Notes,RemoteUrls,DownloadUrls,RegistryUrls,C2Domains,C2IPs,C2Urls,SourceUrls,Published,Detected,CollectedAt
npm,,keyv,6.0.0,node setup.mjs|bun Math_Symbol.js,,setup.mjs|Math_Symbol.js,1. Downloads a standalone Bun runtime; 2. Executes obfuscated second-stage JavaScript; 3. Harvests AWS Vault Kubernetes GitHub Actions and npm credentials; 4. Encrypts data using AES-256-GCM; 5. Exfiltrates data to attacker-controlled GitHub repositories and DNS-resolved destinations; 6. Self-propagates by publishing trojanized packages,169.254.169.254|169.254.170.2,169.254.169.254|169.254.170.2,,,,,,,,,,,,Socket,documented campaign behavior,high,Campaign-level behavior and loader indicators; package-specific hashes not yet collected.,https://github.com/oven-sh/bun/releases/download/bun-v1.3.13/|https://registry.npmjs.org/-/whoami|https://registry.npmjs.org/-/npm/v1/tokens|https://registry.npmjs.org/-/npm/v1/oidc/token/exchange/package/,https://github.com/oven-sh/bun/releases/download/bun-v1.3.13/,https://registry.npmjs.org/-/whoami|https://registry.npmjs.org/-/npm/v1/tokens|https://registry.npmjs.org/-/npm/v1/oidc/token/exchange/package/,,,,https://socket.dev/blog/popular-npm-packages-in-the-keyv-and-cacheable-namespaces-compromised-in-active-supply-chain|https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T09:35:00.763Z,2026-08-04T09:41:25.543Z,
npm,@thiennq,docs-viewer,1.6.2,node setup.mjs|bun Math_Symbol.js,,setup.mjs|Math_Symbol.js,1. Downloads a standalone Bun runtime; 2. Executes obfuscated second-stage JavaScript; 3. Harvests AWS Vault Kubernetes GitHub Actions and npm credentials; 4. Encrypts data using AES-256-GCM; 5. Exfiltrates data to attacker-controlled GitHub repositories and DNS-resolved destinations; 6. Self-propagates by publishing trojanized packages,169.254.169.254|169.254.170.2,169.254.169.254|169.254.170.2,,,,,,,,,,,,Socket,documented campaign behavior,high,Campaign-level behavior and loader indicators; package-specific hashes not yet collected.,https://github.com/oven-sh/bun/releases/download/bun-v1.3.13/|https://registry.npmjs.org/-/whoami|https://registry.npmjs.org/-/npm/v1/tokens|https://registry.npmjs.org/-/npm/v1/oidc/token/exchange/package/,https://github.com/oven-sh/bun/releases/download/bun-v1.3.13/,https://registry.npmjs.org/-/whoami|https://registry.npmjs.org/-/npm/v1/tokens|https://registry.npmjs.org/-/npm/v1/oidc/token/exchange/package/,,,,https://socket.dev/blog/popular-npm-packages-in-the-keyv-and-cacheable-namespaces-compromised-in-active-supply-chain|https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T09:38:13.626Z,2026-08-04T09:44:25.577Z,
npm,@servicetitan,anvil-icon,0.5.1,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T10:41:17.933Z,2026-08-04T10:47:53.821Z,
npm,@servicetitan,microfront-utils,1.4.2,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T10:42:40.056Z,2026-08-04T10:48:09.240Z,
npm,@servicetitan,marketing-widgets,1.0.1,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T10:41:17.132Z,2026-08-04T10:48:20.195Z,
npm,@servicetitan,microfront-utils,1.4.1,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T10:41:17.196Z,2026-08-04T10:48:12.604Z,
npm,@servicetitan,marketing-integration-widgets,1.0.42,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T10:45:34.476Z,2026-08-04T10:49:09.276Z,
npm,@servicetitan,marketing-integration-widgets,1.0.41,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T10:42:40.905Z,2026-08-04T10:49:09.384Z,
npm,@servicetitan,skeleton,9.2.5,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T10:42:40.186Z,2026-08-04T10:47:43.732Z,
npm,@servicetitan,marketing-integration-widgets,1.0.40,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T10:41:17.780Z,2026-08-04T10:49:09.930Z,
npm,@servicetitan,marketing-widgets,1.0.3,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T10:45:35.016Z,2026-08-04T10:48:24.521Z,
npm,@servicetitan,skeleton,9.2.4,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T10:41:17.196Z,2026-08-04T10:47:52.853Z,
npm,@servicetitan,marketing-widgets,1.0.2,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T10:42:40.832Z,2026-08-04T10:48:15.415Z,
npm,@servicetitan,time-zones,3.8.3,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T10:45:34.090Z,2026-08-04T10:47:52.548Z,
npm,@servicetitan,titan-chatbot-ui-cypress,9.0.1,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T10:41:17.393Z,2026-08-04T10:47:52.807Z,
npm,@servicetitan,titan-chat-ui-anvil2,9.0.2,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T10:42:40.800Z,2026-08-04T10:48:02.226Z,
npm,@servicetitan,microfront-tests,0.0.13,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T10:45:33.673Z,2026-08-04T10:47:47.062Z,
npm,@servicetitan,microfront-tests,0.0.12,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T10:42:40.104Z,2026-08-04T10:47:48.452Z,
npm,@servicetitan,titan-chat-ui-anvil2,9.0.3,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T10:45:34.557Z,2026-08-04T10:48:02.201Z,
npm,@servicetitan,microfront-tests,0.0.11,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T10:41:17.243Z,2026-08-04T10:47:50.737Z,
npm,@servicetitan,titan-chat-ui-anvil2,9.0.1,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T10:41:18.097Z,2026-08-04T10:48:01.551Z,
npm,@servicetitan,modularpayments-webfields,1.0.53,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T10:41:17.404Z,2026-08-04T10:47:42.001Z,
npm,@servicetitan,modularpayments-webfields,1.0.55,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T10:45:33.441Z,2026-08-04T10:47:42.869Z,
npm,@servicetitan,modularpayments-webfields,1.0.54,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T10:42:40.415Z,2026-08-04T10:47:40.415Z,
npm,@servicetitan,titan-chatbot-ui-anvil2,9.0.3,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T10:45:34.987Z,2026-08-04T10:47:59.578Z,
npm,@servicetitan,titan-chatbot-ui-cypress,9.0.2,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T10:42:39.793Z,2026-08-04T10:47:52.540Z,
npm,@servicetitan,titan-chatbot-ui-anvil2,9.0.2,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T10:42:40.805Z,2026-08-04T10:47:58.968Z,
npm,@servicetitan,anvil2,3.9.3,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T10:45:35.087Z,2026-08-04T10:48:00.692Z,
npm,@servicetitan,titan-chatbot-ui-anvil2,9.0.1,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T10:41:17.698Z,2026-08-04T10:48:03.346Z,
npm,@servicetitan,dte-pdf-editor,1.76.2,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T10:42:40.731Z,2026-08-04T10:47:54.421Z,
npm,@servicetitan,titan-chatbot-ui-cypress,9.0.3,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T10:45:33.881Z,2026-08-04T10:47:52.262Z,
npm,@servicetitan,dte-pdf-editor,1.76.3,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T10:45:34.434Z,2026-08-04T10:47:53.792Z,
npm,@servicetitan,docs-uikit,38.1.1,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T10:41:17.303Z,2026-08-04T10:47:42.804Z,
npm,@servicetitan,anvil-icon,0.5.3,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T10:45:34.068Z,2026-08-04T10:47:57.622Z,
npm,@servicetitan,marketing-email-components,20.2.5,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T10:45:35.394Z,2026-08-04T10:48:24.591Z,
npm,@servicetitan,marketing-email-components,20.2.3,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T10:41:17.470Z,2026-08-04T10:48:24.859Z,
npm,@servicetitan,dte-pdf-editor,1.76.1,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T10:41:17.064Z,2026-08-04T10:47:50.914Z,
npm,@servicetitan,marketing-email-components,20.2.4,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T10:42:40.854Z,2026-08-04T10:48:24.484Z,
npm,@servicetitan,carto-react-kit,0.8.4,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T10:41:18.344Z,2026-08-04T10:47:47.673Z,
npm,@servicetitan,intl,7.2.1,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T10:41:17.571Z,2026-08-04T10:47:47.620Z,
npm,@servicetitan,intl,7.2.3,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T10:45:34.591Z,2026-08-04T10:47:48.127Z,
npm,@servicetitan,docs-uikit,38.1.3,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T10:45:34.186Z,2026-08-04T10:47:51.546Z,
npm,@servicetitan,carto-react-kit,0.8.6,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T10:45:34.841Z,2026-08-04T10:47:51.300Z,
npm,@servicetitan,intl,7.2.2,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T10:42:41.014Z,2026-08-04T10:47:47.306Z,
npm,@servicetitan,docs-uikit,38.1.2,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T10:42:40.776Z,2026-08-04T10:47:44.045Z,
npm,@servicetitan,carto-react-kit,0.8.5,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T10:42:41.376Z,2026-08-04T10:47:54.440Z,
npm,@servicetitan,time-zones,3.8.2,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T10:42:40.608Z,2026-08-04T10:47:52.387Z,
npm,@servicetitan,carto-rn-kit,0.0.12,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T10:45:34.679Z,2026-08-04T10:47:53.416Z,
npm,@servicetitan,time-zones,3.8.1,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T10:41:16.636Z,2026-08-04T10:47:55.950Z,
npm,@servicetitan,carto-rn-kit,0.0.11,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T10:42:40.710Z,2026-08-04T10:47:57.997Z,
